customer_tweet_id,customer_text,customer_author_id,customer_created_at,support_tweet_id,support_text,support_created_at,response_tweet_id
545271,"Whyyyy does @AppleSupport hate me?! My alarm, timer and stopwatch never worksss 😩",246746,Sat Dec 02 09:15:06 +0000 2017,545270,@246746 Thanks for reaching out. Please let us know all about the issues you're experiencing. We'd like to help you and look into this further. Please DM us to get started. https://t.co/GDrqU22YpT,Sat Dec 02 16:52:01 +0000 2017,
1078782,@AppleSupport No. It does not alarm. The only time it alarms is when I press on the home button.,374477,Tue Nov 07 16:29:20 +0000 2017,1078781,@374477 Thanks for trying that. We're going to need to dig in deeper here. Please join us in DM where we can do that. https://t.co/GDrqU22YpT,Tue Nov 07 19:19:27 +0000 2017,
545332,My iPhone keeps restarting every couple of minutes. Yo @115858 i need help.,246768,Sat Dec 02 09:06:18 +0000 2017,545331,@246768 You're in the right place for help. Let's follow the steps in this article: https://t.co/osZOKKTalm Before updating we recommend creating a backup of your device. Still have issues? DM us and we can take a closer look there. https://t.co/GDrqU22YpT,Sat Dec 02 16:45:00 +0000 2017,
110889,@AppleSupport please help me??? https://t.co/qoU2r1GSkn,140664,Thu Nov 23 19:56:55 +0000 2017,110887,@140664 We want to help you delete the unwanted user. You'll find the steps to do so here: https://t.co/Ni2eLcZ5no,Thu Nov 23 20:22:00 +0000 2017,110888
1099669,@AppleSupport #iOS11 how do I change song from lock screen ?,379502,Mon Oct 23 22:23:05 +0000 2017,1099668,"@379502 We love listening to music on the go, and we’re here to assist. To begin, are you using the Music app?",Mon Oct 23 22:30:00 +0000 2017,1099666
52302,"@AppleSupport the new IOS software has completely screwed my phone up - slow, crashes, calls don't get recognised...",127764,Wed Nov 01 17:42:56 +0000 2017,52300,"@127764 We'd like to look into this with you. Did you already complete the update that was just released, iOS 11.1?",Wed Nov 01 18:17:26 +0000 2017,52301
112885,MY PHONE WONT FUCKING GO OFF HEADPHONE MODE @AppleSupport thoughts?,141093,Thu Nov 23 20:15:37 +0000 2017,112883,@141093 We're here to help. When did this start happening? When you have headphones in do they work normally?,Thu Nov 23 20:37:30 +0000 2017,112884
41685,"@AppleSupport iPhone is getting stuck and slow . Seriously, it was fine up until a week ago. Any tips? Thanks for responding. It’s not that old 😰",125176,Tue Nov 07 06:36:47 +0000 2017,41687,"@125176 You’re very welcome. To start isolating the issue, tell us which iOS version your iPhone is on.",Tue Nov 07 14:56:26 +0000 2017,41688
143533,@AppleSupport I want to change the country of my App Store from USA to India and it keeps asking my for my credit card. Why do u need my card information when I m only changing the region on my phone,148427,Fri Nov 24 04:41:06 +0000 2017,143532,@148427 We're here to help. This article will explain why you need to make that change: https://t.co/usOJWy6ChP,Fri Nov 24 13:18:48 +0000 2017,
1240093,Je suis allé chez @AppleSupport pour savoir quel était le problème. Leur diagnostic ne donnait rien donc il faut changer le clavier [...],410877,Wed Oct 25 21:54:19 +0000 2017,1240091,@410877 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,Wed Oct 25 22:06:00 +0000 2017,1240092
1643856,Oh it’s changed to an exclamation point. Cool. I️ hate you @115858,502387,Sun Nov 05 23:20:30 +0000 2017,1643855,@502387 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Mon Nov 06 01:10:30 +0000 2017,
1647344,Is @115858 trying to marginalize @115888 now? W/ the new iPhone update I can’t listen to Spotify over USB speakers &amp; Apple Music auto opens,503294,Mon Nov 06 01:14:43 +0000 2017,1647342,"@503294 Let's look into this further. Which product are you seeing this on, and what software version are you using on that device?",Mon Nov 06 02:42:00 +0000 2017,1647343
87175,@AppleSupport I'm. Pretty sure this is spam. Just thought I'd pass it on https://t.co/LKhiuqtnox,135076,Thu Nov 30 08:40:00 +0000 2017,87174,"@135076 Thanks for bringing this to our attention. You are correct, this is a phishing email. If you'd like more information regarding these emails and how to report them, please check out https://t.co/LNMCdqt6fD.",Thu Nov 30 14:21:43 +0000 2017,
