customer_tweet_id,customer_text,true_intent,predicted_intent,true_escalation,predicted_escalation,reply,evidence
1092519,@AppleSupport how do you delete the latest update of IOS on your phone? Your latest update sucks so bad. #thisiswhyidontupdate #butidid,ios_update_issue,ios_update_issue,human,auto,We’re here for you; let’s look into this together. Reach out to us in DM to get started.,"[{""customer_text"":""@AppleSupport Already went through this - battery life was perfect until latest update. The problem with the battery draining fast was definitely caused by the latest update. Went through settings multiple times, settings are set the same as before the latest update"",""support_text"":""@454859 Got it. Reach out to us in DM and let us know when you completed the 11.1.2 update please. https://t.co/GDrqU22YpT"",""score"":48.184202582459406},{""customer_text"":""And I have the latest software update which is the iOS 11.1.1 -- so...why is my phone freezing constantly with a new iPhone and the latest update? @115858, every time a new phone comes out are you trying to get consumers to update their plan?"",""support_text"":""@807486 Let's take a closer look into this together. Reach out to us in a DM to get started. https://t.co/GDrqU22YpT"",""score"":45.478420637941255},{""customer_text"":""@AppleSupport @433959 I've got the same problem. Don't know whether it's due to latest whatsapp update or latest iOS update...."",""support_text"":""@433960 We're here for you; we'll do all we can to help with this. Connect with us in DM to get started: https://t.co/GDrqU22YpT"",""score"":35.50496497218648}]"
145199,@115858 please update the iPhone X in order to use Face Recognition with and without glasses 👓.  Thanks!,ios_update_issue,ios_update_issue,auto,auto,Sure! You can set up Face ID on your iPhone X by following the steps in this article: https://t.co/fmYLguPU24,"[{""customer_text"":""My friend unlocked my iPhone X by using his face. I did not set his face as Face ID on my iPhone X. What is wrong with Face ID? @115858 @AppleSupport @2310"",""support_text"":""@245122 We take privacy and security very serious here at Apple. Select the following link to join us in a DM and we'll take a closer look into this issue. https://t.co/GDrqU2kzhr"",""score"":35.27165442194643},{""customer_text"":""@115858 I have bought iPhone X 256 GB.\nFace recognition is very dangerous.\nSet my Face ID, it opens my banks app and allow transactions."",""support_text"":""@138708 Let's look into this for you. More information about Face ID can be found here: https://t.co/w0GFEbuI3a Send us a DM if you still have some questions. https://t.co/GDrqU22YpT"",""score"":27.58990183256844},{""customer_text"":""@AppleSupport When i use navigation on my iPhone I first have to authenticate with my thumb so I can use the navigation. How will it work with the iPhone X? Do i really have to hold it up in front my face to use it while driving?"",""support_text"":""@265759 We'd love to help clarify. Face ID would be used in any case where Touch ID was previously used. This article has more information about how to use Face ID as well: https://t.co/fmYLguPU24"",""score"":26.266133639436195}]"
1286454,@AppleSupport Hello. When will you have iPhone X models on display at the Apple store?,general_support,product_order_issue,auto,auto,We don’t have a specific date for when iPhone X models will be on display at Apple Stores. Check the Apple Store app or visit https://www.apple.com/shop for the latest availability information.,"[{""customer_text"":""@115858 Apple store UES -worst Apple store in NYC - As a huge Apple fan - this store always lets me down and this is the 4th time !\n\n6:27 PM 11/22/2017 I try to come in the store and you put a rude guard on the evening before thanksgiving to tell me the store is closing early !!!"",""support_text"":""@117466 That's definitely not what we want you to experience! Please DM us, and tell us about what occurred. We'd love to look into this with you. https://t.co/GDrqU22YpT"",""score"":35.85364288055723},{""customer_text"":""@AppleSupport On November 15th, an apple store will open in Cyprus. Is it official apple store or is it just another store, supporting apple products and support? Thank you."",""support_text"":""@677391 At this time we don't have any information as to the type of store due to open. You can check out https://t.co/rDpW94G4Wv for a listing of Apple Authorized locations in Cyprus."",""score"":31.646951118157457},{""customer_text"":""@AppleSupport Are these legitimate @115858 email addresses? \n\n@109672.lists.apple.com\n\n@45871.apple.co.jp\n\n@2310.lists.apple.com\n\n@18775.apple.com\n\n@6376-store.apple.com\n\n@109671.apple.com\n\n@109673.seminars.apple.com\n\n__email__\n\n__email__ https://t.co/p4xrqE0iuN"",""support_text"":""@795091 Hey, we can offer some guidance. This article provides some details on how your can identify phishing or suspicious emails: https://t.co/LNMCdqt6fD Take a look there for more information."",""score"":31.012372725017954}]"
92632,"@AppleSupport iPhone X, 11.1.2",general_support,ios_update_issue,human,auto,"Could you describe the issue you’re experiencing after updating to iOS 11.1.2 on your iPhone X? When did it start, and does it happen in specific apps or during certain actions?","[{""customer_text"":""iOS 11\niOS 11.0.1\niOS 11.0.2\niOS 11.0.3\niOS 11.1\nIOS 11.1.1\niOS 11.1.2\nChance Nummer Sieben für Podcasts: vertan.\n@115858 @AppleSupport https://t.co/EW688vVApo"",""support_text"":""@622678 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj"",""score"":22.027615454519825},{""customer_text"":"".@AppleSupport, My iPhone SE ran perfectly after updating to iOS 11, 11.1, and 11.1.1. After updating to iOS 11.1.2 it freezes for a half second constantly. It is especially noticeable in iMessages. Is this a known issue? It started happening immediately after updating to 11.1.2."",""support_text"":""@148422 We can definitely partner with you to get this figured out. You mentioned noticing this behavior primarily in Messages. Does this occur when using the keyboard?"",""score"":18.82511408642424},{""customer_text"":""@AppleSupport See my current update is 11.1.2 \nYou are not understanding \nIphone was totally different before iOS 11 \nI have a 7+ right now \nI was planning to buy IPhone X \nBut I have read reviews regarding iOS 11 lagging on it as well \nScreen orientation problems, iPhone hangs now(shockingly)"",""support_text"":""@809039 We're happy to look into the issues you're having with your iPhone 7 Plus, and will do our best to get things running smoothly once again. Please DM us when you first noticed the issues. https://t.co/GDrqU22YpT"",""score"":18.340242782908643}]"
27510,"@AppleSupport Latest version of iOS. 
It says a error occurred during activation. Turned phone off and on. Nothing. New phone just set it this evening",payment_account_issue,ios_update_issue,human,auto,Could you DM us the specific activation error message you receive? We'll get this worked out together.,"[{""customer_text"":""@AppleSupport iOS 11 (latest version) needs to fix errors. Many users have failed activation when restoring or upgrading to iOS latest version. We hope you'll repair (bug fixes) or upgrade the new iOS immediately."",""support_text"":""@791530 We want to help get your phone activated. Could you DM us the specific activation error message you receive? We'll get this worked out together. https://t.co/GDrqU22YpT"",""score"":41.924680460886464},{""customer_text"":""@AppleSupport yesterday my phone randomly didn't have service anymore, tried everything to fix it but nothing worked. So today I Tried updating my phone to the latest IOS and it completely shut down my phone. I cant even recover it from iTunes without error."",""support_text"":""@745314 Let's look into that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT"",""score"":36.16569518795703},{""customer_text"":""@AppleSupport I just want to buy a phone, asked for installments option. Phone wiped, ready to pay. I don’t have a major CC. And now my phone is wiped and no new phone. 1.5 hrs wasted and no phone. What now??"",""support_text"":""@224494 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT"",""score"":35.22927367874}]"
1018548,@AppleSupport it’s already 11.0.3 and this bug is not addressed. U gotta fix this. It is reproducible across all iOS 11 compatible iPhones @115858 https://t.co/umuK3hlGeE,ios_update_issue,ios_update_issue,auto,auto,@AppleSupport Thanks for letting us know. Could you share your device model and the region you’re in? That will help us investigate the issue further.,"[{""customer_text"":""iOS 11\niOS 11.0.1\niOS 11.0.2\niOS 11.0.3\niOS 11.1\nIOS 11.1.1\niOS 11.1.2\nChance Nummer Sieben für Podcasts: vertan.\n@115858 @AppleSupport https://t.co/EW688vVApo"",""support_text"":""@622678 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj"",""score"":71.27052748526418},{""customer_text"":""@AppleSupport \nHello, there is serious problem in iOS 11.1 and iOS 11.1.1\nhundreds, maybe thousands of iPhones in our region are restarting by itself and stuck on apple logo\nwe have to restore it with recovery or back to iOS 11.0.3 to fix it\nplease take it seriously and solve it https://t.co/Szb0UkkoSo"",""support_text"":""@711524 Let's help take a closer look and get this resolved. Please DM us the country you're currently in and we can go from there. https://t.co/GDrqU22YpT"",""score"":42.8901228594596},{""customer_text"":""@AppleSupport \nHello, there is serious problem in iOS 11.1 and iOS 11.1.1\nhundreds, maybe thousands of iPhones in our region are restarting by itself and stuck on apple logo\nwe have to restore it with recovery or back to iOS 11.0.3 to fix \nThese problems in Arabic language only"",""support_text"":""@679450 We'd love to work together on this with you. Is your device experiencing this behavior as well?"",""score"":37.07351633732361}]"
1276301,@AppleSupport a small line across my screen will not respond to touch on my iphone 5s. how do i fix it?,hardware_issue,hardware_issue,human,human,It sounds like a hardware issue with your iPhone 5s screen. Please contact Apple Support or visit an Apple Store for repair assistance.,"[{""customer_text"":""@AppleSupport It just hangs anywhere, touch or home button will not respond for a while &amp; then everything will get closed &amp; I will be back @ home screen"",""support_text"":""@280654 Let's look into that further. Send us a direct message and we'll go from there. https://t.co/GDrqU22YpT"",""score"":35.632166894846236},{""customer_text"":""@AppleSupport fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fixit"",""support_text"":""@595731 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9"",""score"":34.48151124571427},{""customer_text"":""@AppleSupport Just random times, no particular app/situation I can discern causes it.  When happens, can touch screen all I want, but will not register touch and will time out &amp; shut screen off.  Come back on &amp; it's fine, until next time that is."",""support_text"":""@421655 Let's move over to DM to continue working on this. https://t.co/GDrqU22YpT"",""score"":33.838881156638074}]"
122324,"@AppleSupport pls help,my ip7+ freeze all the time after update ios 11.1.2 &amp; the camera is also got blurry,also couldnt open my photo gallery.what happen?",device_performance,ios_update_issue,human,auto,"Could you let us know if you’ve tried restarting the device, updating all apps, or if the issue happens with all apps? We’ll help you troubleshoot further.","[{""customer_text"":""iOS 11\niOS 11.0.1\niOS 11.0.2\niOS 11.0.3\niOS 11.1\nIOS 11.1.1\niOS 11.1.2\nChance Nummer Sieben für Podcasts: vertan.\n@115858 @AppleSupport https://t.co/EW688vVApo"",""support_text"":""@622678 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj"",""score"":42.6527288479856},{""customer_text"":""@AppleSupport When using the rear camera with the Camera app, the photo appears to shake and comes out blurry. NP with Camera+ and Snapchat and w/ front camera. TIA"",""support_text"":""@286663 We'd like to gather some additional details from you. Let's work together in DM. https://t.co/GDrqU22YpT"",""score"":39.32148957276026},{""customer_text"":""@AppleSupport When trying to open apps such as Whatsapp &amp; Facebook it takes a really long time to open &amp; load information. It also seems that the phone now cannot handle having more than one app open at a time and completely crashes resulting in having to shut all the apps down &amp; start again."",""support_text"":""@285847 That is never what we want to hear. Is Whatsapp and Facebook the only apps that have a delay when opening them? Also, when you have to close all the apps, are Whatsapp and Facebook open at that time as well? https://t.co/GDrqU22YpT"",""score"":38.78209502019335}]"
307362,@AppleSupport Battery draining fast after update iOS in my I pad please give some suggestion to save battery,battery_issue,battery_issue,auto,auto,"Battery life is important, and we're happy to help. Please DM us with your iPad model and iOS version so we can assist further.","[{""customer_text"":""@AppleSupport have updated with hope since late IOS 10 that battery drain issue that only started after update would resolve (currently on 11.1.2)- IT'S WORSE. Every \""battery\"" tip has been carried out but battery is draining fast laying idle - all apps &amp; software at latest update"",""support_text"":""@813141 Battery life is important, and we're happy to see how we can help. Send us a DM with the device you're experiencing this on, and we'll get started. https://t.co/GDrqU22YpT"",""score"":43.45698319049581},{""customer_text"":""@AppleSupport My iOS 6sP drains battery fast after upgrading to iOS 11.1.2. In no time, my battery percentage fell down to 60%. Please give us a fix😢😢😢"",""support_text"":""@788440 It's essential to have a lasting battery, and we're happy to assist with this. How many hours are you able to use your iPhone after it's fully charged? Send us over your response via DM. https://t.co/GDrqU22YpT"",""score"":37.412160953642456},{""customer_text"":""@AppleSupport Already went through this - battery life was perfect until latest update. The problem with the battery draining fast was definitely caused by the latest update. Went through settings multiple times, settings are set the same as before the latest update"",""support_text"":""@454859 Got it. Reach out to us in DM and let us know when you completed the 11.1.2 update please. https://t.co/GDrqU22YpT"",""score"":36.28051785845379}]"
552133,Apple with every single update there's always some glitch. Always! Especially when a more EXPENSIVE phone comes on the market. What about your loyal customers? @AppleSupport,ios_update_issue,ios_update_issue,auto,auto,We understand your frustration. Here’s a workaround until it’s fixed in a future update: https://t.co/xXaXeeSRt9,"[{""customer_text"":""@115858 \nFIX THE GLITCH \nFIX THE GLITCH \nFIX THE GLITCH \nFIX THE GLITCH \nFIX THE GLITCH \nFIX THE GLITCH \nFIX THE GLITCH \n\n... this A-riddler box is unacceptable"",""support_text"":""@518078 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9"",""score"":34.852096216083154},{""customer_text"":""@AppleSupport hi, apple turkey decided to change my phone with new one; and i'm waiting since october 8th. also i have no smart phone since september 5th. I ask to apple turkey about my phone, they always says \""your phone will come from ireland, we are waiting\"" will i wait so?"",""support_text"":""@681656 We'd like to take a look at this with you. Let's continue our conversation in DM. https://t.co/GDrqU22YpT"",""score"":30.672705129001862},{""customer_text"":""@115858 @AppleSupport What is wrong with you guys! Every apple product I have is falling apart. For past one hour my phone is showing every single message notification from past year. Every time I buy a charging cable it breaks. My phone hangs millions times a day. What is wrong?! https://t.co/iNJIGwggtU"",""support_text"":""@563635 We're glad you are reaching out to us so we may help. Click the DM link and we'll get started looking into these with you. https://t.co/GDrqU22YpT"",""score"":30.4113680371224}]"
1454605,@AppleSupport Why did you break my phone?,general_support,hardware_issue,human,human,Could you describe what happened to your phone? Please DM us with more details so we can help.,"[{""customer_text"":""@AppleSupport ALL OF A SUDDEN YALL ASSES WANT TO SLOW MY PHONE DOWN W ALL THESE GLITCHES I THINK THE FUCK NOT! I HAD TO JUST GET THIS PHONE LAST YEAR BC MY 6 WAS BROKEN! YALL DIDNT EVEN LET ME GET A NEW PHONE SO I WAS STUCK W THE 6! IF YOU BREAK MY PHONE AGAIN IM GOING TO CRY"",""support_text"":""@632727 We want to be sure your iPhone is working normally. Send us a DM with details on the issues you're having. We're here to help. https://t.co/GDrqU22YpT"",""score"":19.513581673014762},{""customer_text"":""@526788 @115858 @AppleSupport Typical apple to be honest my phone keeps turning itself off also since update and battery dies in 2 hours! New Apple phone break old phone!"",""support_text"":""@528337 We'd love to help you out. Try updating your apps and please send us a DM with more info. https://t.co/GDrqU22YpT"",""score"":16.83594157788774},{""customer_text"":""So many reasons why i cant stand ITunes, spent the past 2 days trying to sort everything out on my new phone, itunes enjoys putting videos/pictures on my phone that i cant delete from my phone @AppleSupport help before i break something out of anger"",""support_text"":""@348854 We'll be happy to look into this. DM us and we'll go from there. https://t.co/GDrqU22YpT"",""score"":16.83594157788774}]"
1297980,@AppleSupport Can someone tell me how I'm told to choose a plan when I've already paid for one😫!!!Give me my music back guys stop!!,payment_account_issue,app_issue,human,auto,We’re investigating and will update our System Status page as more info becomes available: https://t.co/rKatBLop5Q,"[{""customer_text"":""@AppleSupport Apple Music isn’t letting me play my music and saying to choose my plan but I’m already member 😕😑"",""support_text"":""@521775 We’re investigating and will update our System Status page as more info becomes available: https://t.co/rKatBLop5Q"",""score"":30.68928227285968},{""customer_text"":""@116333 support never called me back after 1000 of e-mails that disappeared from my icloud 18 months ago, last week I placed an order online they would call me back in 24-48 hours and another lady told me to call me back this morning, no one ever called back #sad #unrealiable"",""support_text"":""@237480 We'd be happy to look into this for you.  DM us with more details and we'll continue from there. https://t.co/GDrqU22YpT"",""score"":28.79489352831276},{""customer_text"":""I swear @115858 ...if you give me ONE more reason to hate you &amp; your software.  Now my phone shuts off automatically every 70-seconds. And turns back on.  I’ve tried everything, so don’t give me any @AppleSupport.  Just be better.  #SamsungGalaxyS8 #GooglePixel2"",""support_text"":""@250682 We know how important it is to have your iPhone performing its best. We've got an article with the steps you'll want to take to resolve the restarting. Let us know if you have any questions along the way: https://t.co/osZOKKTalm"",""score"":26.922420366522765}]"
1697435,@514887 😤😤😤 @115858 is there a way to fix a video that got corrupted because of an update https://t.co/e3WgyCMJo3,ios_update_issue,ios_update_issue,human,auto,Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,"[{""customer_text"":""@AppleSupport fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fixit"",""support_text"":""@595731 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9"",""score"":33.174355805558974},{""customer_text"":""@AppleSupport links: https://t.co/sipCCTDc0Z https://t.co/cl3YwLnRao https://t.co/Pg3m7ceL6G https://t.co/D6Xcdhbhr7 https://t.co/AvqnLkR646"",""support_text"":""@259397 We want to get infront of this with you. Here's a link to DM us. https://t.co/GDrqU22YpT"",""score"":29.083032610679968},{""customer_text"":""@115858 \nFIX THIS PIECE OF SHIT UPDATE \nFIX THIS PIECE OF SHIT UPDATE \nFIX THIS PIECE OF SHIT UPDATE \nFIX THIS PIECE OF SHIT UPDATE"",""support_text"":""@663909 We're happy to help with issues related to the update. Please DM us your device model, the iOS 11 version installed and the specific issues you're experiencing. We're delighted to help sort things out. https://t.co/GDrqU22YpT"",""score"":25.99479604320247}]"
545313,"Today I had the worst, most disastrous and unfriendly contact with Senior Apple Advisor Philipp Lindner. It's a shame for @AppleSupport to give him this role. He shouldn't even be Junior.",general_support,general_support,auto,human,We’re sorry to hear about your experience. Please DM us so we can look into this further. https://t.co/GDrqU22YpT,"[{""customer_text"":""@AppleSupport Well, the senior advisor just called me and didn’t give me a solution for my problem, he said try to update to latest iOS version. Thank you for your time @AppleSupport I am going to @714857 @1107 @22355"",""support_text"":""@714856 We'd like to look into this with you. Send us a DM by clicking on the link below. We'll continue there. https://t.co/GDrqU22YpT"",""score"":26.41105173929622},{""customer_text"":""@AppleSupport Are these legitimate @115858 email addresses? \n\n@109672.lists.apple.com\n\n@45871.apple.co.jp\n\n@2310.lists.apple.com\n\n@18775.apple.com\n\n@6376-store.apple.com\n\n@109671.apple.com\n\n@109673.seminars.apple.com\n\n__email__\n\n__email__ https://t.co/p4xrqE0iuN"",""support_text"":""@795091 Hey, we can offer some guidance. This article provides some details on how your can identify phishing or suspicious emails: https://t.co/LNMCdqt6fD Take a look there for more information."",""score"":25.954252465351935},{""customer_text"":""Worst #customerservice ever @applesupport - Up to 4th Senior Advisor - no follow up, no call back, no resolution, now a hangup @116333"",""support_text"":""@601678 We always want the best support experience for our customers. Could you Direct Message us so we can get more information? https://t.co/GDrqU22YpT"",""score"":24.72248632569594}]"
738052,@AppleSupport What about not being able to make calls ?,app_issue,ios_update_issue,human,auto,Please DM us with your iPhone model and location so we can help.,"[{""customer_text"":""Latest ios update has tanked my phone @AppleSupport - basically cannot make phone calls now (phone app crashes...). Visual voicemail disappeared. Awesome. Recent calls also disappeared. I have a phone that doesn't take calls, make calls, save calls, or lets me know who called."",""support_text"":""@806474 We would like to look into this with you! Join us in DM with your iPhone model and current location, we can start troubleshooting there. https://t.co/GDrqU22YpT"",""score"":29.074711753142303},{""customer_text"":""@AppleSupport I have. It's also not letting me make calls or receive them; when someone calls it rings for not even a second and sometimes not at all."",""support_text"":""@718627 Please DM us so that we can look into this together. https://t.co/GDrqU22YpT"",""score"":22.216246086740806},{""customer_text"":""@AppleSupport I’ve got the latest and greatest.  All updated and I’ve been having issues across all apps and phone calls dropping and not being able to make calls https://t.co/XLSB6z2Dtg"",""support_text"":""@671970 It looks you need to update your iPhone to iOS 11.1.1, before updating we recommend creating a backup, once a backup is created press the \""Download and Install\"" button. Here's how to back up your iPhone: https://t.co/4f8hwT5to6"",""score"":21.335175595011087}]"
705783,@AppleSupport I tried using an app and 15 - 20 minutes later it kicked me out. Then I tried again. Then 15 - 20 minutes later the same thing happened. Why,app_issue,app_issue,human,auto,"Could you let us know which app you’re using, your iOS version, and if you see any error messages when it logs out? That will help us figure out what’s happening.","[{""customer_text"":""@116333 @115858 iPhone battery at 100% 20 minutes ago, then 5 minutes later, 43%, 15 minutes later have to plug back at 4% #WTF #iOS11Fail"",""support_text"":""@604044 We can help take a look into your iPhone battery life. Send us a DM to let us know if you're on the latest update - iOS 11.0.2. https://t.co/GDrqU22YpT"",""score"":84.4084263150793},{""customer_text"":""@AppleSupport i’m using iphone 7. it gets quite annoying when my phone restarts every 15-20 minutes."",""support_text"":""@611488 Having a reliable iPhone is important, and we'll help any way we can. DM us, and we'll find a solution together. https://t.co/GDrqU22YpT"",""score"":42.57768541924269},{""customer_text"":""@AppleSupport The main issue is my phone would be fully charged but the battery drops at an extraordinary rate;I could be playing Spotify (with my phone off)for 20 mins and would lose well over 30%, checking social media for 10 mins results in a 15/20% loss tooiOS 11.1.1 is my current version"",""support_text"":""@677398 Got it. Let’s take an even closer look into your device's usage. What’s the battery percentage for each of your top 3 apps in Settings &gt; Battery &gt; last 24 hours?"",""score"":39.10016916447977}]"
940959,Why the fuck did my phone just make an alarm beeping sound @AppleSupport,hardware_issue,general_support,human,auto,"Have you tried a simple restart? If not, let's restart: https://t.co/OWRDHWSt4h","[{""customer_text"":""@AppleSupport 11.0.3. The sound is on, the alarm sound is on, etc. I turn the alarm on but then it just turns itself off and doesn’t go off"",""support_text"":""@424770 Have you tried a simple restart since updating your device? If not, let's restart: https://t.co/OWRDHWSt4h"",""score"":30.07696750186352},{""customer_text"":""Problem with the ringtone for my #iPhoneX When receive a call, the sound is sound, and when I pick up the iPhone, the ringtone sound drop each time... #Apple ??? @116333 #Ringtone #Sound #Drop"",""support_text"":""@519893 We'd like to hear more about this. Could you send us a DM with more information? https://t.co/GDrqU2kzhr"",""score"":24.714701131202546},{""customer_text"":""@AppleSupport Sorry for the delay. I’ve been at work.   I had my alarm set to wake me up. I also had a calendar reminder to pay a bill. Both went off at the exact same time. Starting with the alarm. Then the calendar.  When the calendar went off it shut off my alarm. Not snooze. Just off"",""support_text"":""@201000 That's quite ok as we'll continue where we left off. Which model do you have and are there any screen coverings? Any steps tried?"",""score"":24.112738262660606}]"
1072760,@115858 why is it that every time I connect to my at home WiFi’s it says “incorrect password “? When I know it is correct. 🙃,device_performance,general_support,human,auto,"@115858 Thanks for reaching out. Can you let me know which iOS version you’re running? Also, have you tried restarting your iPhone or turning Bluetooth on and off? If you can connect to other Wi‑Fi networks, that helps narrow it down. Let me know how it goes!","[{""customer_text"":""@AppleSupport It suddenly came up with “incorrect WiFi password” earlier and now won’t let me connect (the password is correct) (works on other devices)"",""support_text"":""@529977 Good to know! Are you able to connect to any other Wi-Fi? Also, can you turn on your Bluetooth from Settings?"",""score"":37.32878052214315},{""customer_text"":""@AppleSupport Hi. iPhone 6. Ever since iOS 11 my phone will connect to WiFi for maybe an hour a day and then will lose connection and say that I have the incorrect password and is unable to join. All other devices in the house connect to WiFi with no problems."",""support_text"":""@733728 Thanks for reaching out. That's certainly not the behavior we'd expect. Have you already updated to the latest release, iOS 11.1.2? Have you tried restarting your iPhone?"",""score"":35.82274097602179},{""customer_text"":""@115858 @AppleSupport why when I wake up my iphone isn’t hooked up to the wifi and when I try to connect it doesn’t work but does on other devices? Then when I forget the network it says incorrect password."",""support_text"":""@693835 We want to help you with your WI-FI issue. When you forget the network, and get the incorrect password message, how to do you reconnect to your Wi-Fi? Which iOS are you running on the iPhone? Check here: Settings &gt; General &gt; About &gt;Version."",""score"":32.51025016978938}]"
939221,@AppleSupport 11.1.2 ( 15B202),general_support,ios_update_issue,human,auto,Could you let us know what issue you’re experiencing with iOS 11.1.2?,"[{""customer_text"":""iOS 11\niOS 11.0.1\niOS 11.0.2\niOS 11.0.3\niOS 11.1\nIOS 11.1.1\niOS 11.1.2\nChance Nummer Sieben für Podcasts: vertan.\n@115858 @AppleSupport https://t.co/EW688vVApo"",""support_text"":""@622678 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj"",""score"":22.027615454519825},{""customer_text"":"".@AppleSupport, My iPhone SE ran perfectly after updating to iOS 11, 11.1, and 11.1.1. After updating to iOS 11.1.2 it freezes for a half second constantly. It is especially noticeable in iMessages. Is this a known issue? It started happening immediately after updating to 11.1.2."",""support_text"":""@148422 We can definitely partner with you to get this figured out. You mentioned noticing this behavior primarily in Messages. Does this occur when using the keyboard?"",""score"":16.107484021844247},{""customer_text"":""Hey @AppleSupport... iOS 11, 11.01, 11.02, 11.03 and 11.1 have been the absolute worst. I’ve never had an iOS crash or freeze so much."",""support_text"":""@594241 We'd be happy to look into this with you. DM us the iPhone you have using the link below to get started. https://t.co/GDrqU22YpT"",""score"":16.107484021844247}]"
998360,@356404 @115858 Did u figure this out? Mines doing the same shit,device_performance,ios_update_issue,human,auto,"@356404 @115858 Thanks for reaching out. Could you let us know your device model, the iOS version you’re running, and what specific issue you’re experiencing? That will help us find the best solution for you.","[{""customer_text"":""Also, I️ really need @115858 to figure wth going on with this typo shit. I️ paid too much money for this damn phone &amp; all the expensive ass accessories for it to be a damn typo or glitch in the system. In fact, wtf taking y’all so long to figure it out?! #QTNA"",""support_text"":""@623051 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9"",""score"":20.037876502886476},{""customer_text"":""@115858 \nFIX THIS PIECE OF SHIT UPDATE \nFIX THIS PIECE OF SHIT UPDATE \nFIX THIS PIECE OF SHIT UPDATE \nFIX THIS PIECE OF SHIT UPDATE"",""support_text"":""@663909 We're happy to help with issues related to the update. Please DM us your device model, the iOS 11 version installed and the specific issues you're experiencing. We're delighted to help sort things out. https://t.co/GDrqU22YpT"",""score"":19.18372635035852},{""customer_text"":""wtf apple I went to bed with my phone at 100% and when I woke up it was at 2% @115858 @115858 @115858 @115858 @115858 @115858 @115858 @115858 @115858"",""support_text"":""@299671 What version of iOS are you running? Find that in Settings &gt; General &gt; About."",""score"":18.7265889070025}]"
1018565,@AppleSupport why are my texts disappearing? They all deleted to the last text and now they’re all gone?,app_issue,app_issue,human,auto,"We’d like to look into this with you. Could you let us know when the texts started disappearing and if restarting the phone helps, even temporarily?","[{""customer_text"":""@115858 my iPhone deleted all my texts except ONE conversation from ONLY today, the rest of my convos w this person r gone. I had texts w my step mom who passed n now they're gone  I'm pissed to say the least stop glitching my phone https://t.co/PrZaUFaRkZ"",""support_text"":""@253843 Thank you for reaching out. We're here to help. Please DM us and we will continue from there. https://t.co/GDrqU22YpT"",""score"":35.798535911489424},{""customer_text"":""@AppleSupport Not impressed with #ios11.1.1 Due to poor eyesight I increase text size slightly so I can read texts but all other text is now FAR too big I can’t see everything on screen. Why have you increased text size in everything other than texts? Makes no sense."",""support_text"":""@668048 This is a great subject for feedback. The best place to leave that to make sure it's seen by the right people is here: https://t.co/eTPVYVFyd8"",""score"":30.18160620567655},{""customer_text"":""@AppleSupport It also deleted all of my texts and for a short time deleted all of my photos. Photos came back, texts did not🙃😐"",""support_text"":""@800916 We'd like to look into this with you. Please DM us more about when the issue began. Does restarting help at all, even temporarily. https://t.co/GDrqU22YpT"",""score"":25.907221386731315}]"
87083,@AppleSupport,general_support,general_support,human,human,Could you please let us know what issue you’re experiencing?,"[{""customer_text"":""@AppleSupport @AppleSupport @AppleSupport @AppleSupport @AppleSupport @AppleSupport @AppleSupport @AppleSupport @AppleSupport @AppleSupport https://t.co/pNuOwKhXpa"",""support_text"":""@348210 If you are having this issue with images, reach out to our Photos team here: https://t.co/IBIY3vMgPj"",""score"":13.071554401553005},{""customer_text"":""@AppleSupport  @AppleSupport  @AppleSupport  @AppleSupport I ‘m tired of looking like I ‘m speaking in code tf. https://t.co/godL2wn2UO"",""support_text"":""@502804 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9"",""score"":5.228621760621202},{""customer_text"":""STEVEN IS STILL UNHAPPY THAT THIS AUTOCORRECTING BULLSHIT IS STILL A THING @AppleSupport @115858 @AppleSupport @AppleSupport @AppleSupport"",""support_text"":""@526918 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9"",""score"":5.228621760621202}]"
